text,label,label_name,is_synthetic
"RT [USER]: 13Hours of hell. Obama flat out lied to get reelected. killery &lt;What diff does it make now? Karma, it's a bitch! [URL]",1,offensive_language,False
RT [USER]: How many bitches have actually gone to the club in a mini skirt &amp; j's on? questionoftheday,1,offensive_language,False
"RT [USER]: I am a California State Assemblywoman, but remain a proud [USER] unionmember -- celebrating LaborDay weekend ho&8230;",2,neither,False
"all these bad bitches, man they want the ____",1,offensive_language,False
Litterally can't wait for this weekend with my bad bitches &128527;,1,offensive_language,False
I always soprised dat I has mo while followers den colored,2,neither,False
[USER] I run CP in our community. Local cops treat ppl like trash for that. I hate it. Makes ppl think its a waste,2,neither,False
[USER] sup my nigga.. cracker.. home boy.. what ya know that .. blah... forget it.. hey to ya.,1,offensive_language,False
I spend my money on weed clothes n food not hoes,1,offensive_language,False
RT [USER]: VIDEO: [USER] on talking trash while facing [USER] during today&8217;s scrimmage &8211; [URL] [URL],2,neither,False
[USER] [USER] oh so basically we both will be your bitch all day? Mhmmm of course..............,1,offensive_language,False
"RT [USER]: ""i want a black guy thats 6'9, wears jordans and has tattoos""... bitch thats a created player on 2K",1,offensive_language,False
[USER] Dat damn dog eats betta den most colored folk do.,2,neither,False
[USER] how about you @ me bitch,1,offensive_language,False
I want a girl whose pussy smells like tuna,1,offensive_language,False
Life is only unfair if you're a cunt,1,offensive_language,False
[USER] you let me know then lol I'll go over and kill all them hoes,1,offensive_language,False
"Laat Zihni Ozdil met rust jullie gemene trollen, hoe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water",2,neither,False
RT [USER]: [USER] you're a fucking queer,0,hate_speech,False
"RT [USER]: Every zoo is a petting zoo, if you're not a pussy.",1,offensive_language,False
"Bull color schemes? DULL, you stupid bitch. DUKE WEARS BOLD PASTEL COLORS. Bull makes no sense.",1,offensive_language,False
Truth be told ...that's all my pussy &128175;,1,offensive_language,False
[USER] that old cunt needs to sit down,1,offensive_language,False
RT [USER]: Your opinion is irrelevant because you are a cunt,1,offensive_language,False
"RT [USER]: ""[USER]: Periods dont stop nothing but a sentence boo, let me taste that pussy.... I bet u taste like quarters"" [URL]",1,offensive_language,False
"Saw this little freshman ho with what looked like spiked dog collar (stupidest shit ever) so everytime I saw her I said ""so sexy"" lmao",1,offensive_language,False
RT [USER]: Check ya bitch,1,offensive_language,False
I hate bitches that fish for compliments,1,offensive_language,False
[USER] thirsty basic ass bitch,1,offensive_language,False
"Lmaooo nigga said a ""Hol it down"" dyke was in the background",1,offensive_language,False
"It's just not the same, LittleDebbie Cloud Cake are not Twinkies! [URL]",2,neither,False
[USER] Naw... I'm trash... Keep ya pity hugs...&128530;&128133;,2,neither,False
RT [USER]: Yeen suckin yeen fuckin watchu doin hoe ?,1,offensive_language,False
Smh &amp;&amp; its not bitches its BITCH ASS NIGGAHS,1,offensive_language,False
RT [USER]: And if a bitch can't respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly..,1,offensive_language,False
Wats up with ppl calling me foriegn bitch now,1,offensive_language,False
"The Met Office has issued an amber warning of snow,at least it's not a warning of amber snow.Posh word for yellow.",2,neither,False
Siri is terrible cunt,1,offensive_language,False
RT [USER]: Don't wife a hoe &amp; end up like these 2 [URL],1,offensive_language,False
"RT [USER]: Last time xfactor auditions came to Dublin, I auditioned [USER] and [USER]. And a man in a blue monkey s&8230;",2,neither,False
"[USER] - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &128553;&128557;",1,offensive_language,False
I hate when people just randomly stop talking to you like give me a reason bitch,1,offensive_language,False
"People talk shit on Twitter but when they see you in person be looking. Like bitch wtf you looking at. Yes its me, yeah I'm cute..",1,offensive_language,False
Pull up on my ex make that bitch mad,1,offensive_language,False
RT [USER]: So ike just had to punch a nigga for harassing a young lady on Ga ave and Florida Ave in nw dc youoksis,1,offensive_language,False
"RT [USER]: Let a bitch try me try me, Ima swing her to the whole mf family &128080;&128514;",1,offensive_language,False
"[USER] what an unfortunate clothing choice... Hoes with the crooked belly ring. Completes the ""dumb trash"" motif perfectly",1,offensive_language,False
[USER] wake up you little bitch and follow me,1,offensive_language,False
"When bitches say ""I want to cuddle."" It real is them speaking in code saying they want the D",1,offensive_language,False
RT [USER]: Charlie Sheen is a fucking boss [URL],1,offensive_language,False
[USER] or jim crow laws segregation lynching laws... anti womans suffrage laws... amazing how everyone doesnt want to bring that up,2,neither,False
Yo [USER] u let that peckerwood skip get away with anything.. Fuck u [USER],1,offensive_language,False
"RT [USER]: You dumb bitches still think pretty is everything ""KERI LOOKS BETTER THAN BEYONC&201; "" Keri probably know she do too but guess &8230;",1,offensive_language,False
RT [USER]: Columbus found America and we killed some injuns SinceTheCubsWonAWorldSeries,1,offensive_language,False
RT [USER]: Smh RT [USER]: And Henny too RT [USER] Beer trash af end of story,2,neither,False
[USER] &128514;&128514;&128514;&128128;&128128; alright nah bitch you want play on Twitter.,1,offensive_language,False
RT [USER]: A bird that courts females by building a beautiful nest with bright objects: [URL] &8230; wildlife [URL],2,neither,False
"RT [USER]: Scientists recently discovered that bitches, do in fact, be trippin'.",1,offensive_language,False
RT [USER]: Rich dollaz always trynna snatch a bitch. Like he a bitch &128514;,1,offensive_language,False
youaremoreattractive if u a real bitch!,1,offensive_language,False
[USER] thank you based pee slit,2,neither,False
RT [USER]: r u african because ur african bitch,1,offensive_language,False
RT [USER]: There's too much groupie bitches. Hard to come across girls who aren't overly social and friendly with everyone.,1,offensive_language,False
"""Caesar is home"" RT [USER]: &8220;[USER]: [URL] so much this bitch looks like. Lets start with ape shit&8221;&128557;&128557;""",1,offensive_language,False
When people igg my text they get aired out in my head all types of bitches an dickheads &128514;,1,offensive_language,False
[USER] [USER] I wasn't serious bitch &128514; bitch them niggas i named ain't fuccing witcho ass &128514;&128557; we all just making shit up &128527;&128553;,0,hate_speech,False
[USER] pumprules is on bravo...quality trash,2,neither,False
[USER] duh...lol. Me tweeting about eating pussy from the back with my tongue in that made that obvious...lol,1,offensive_language,False
[USER] I'll ask you same question Do you support border jumpers Do you support illegals,2,neither,False
Boozer so trash,1,offensive_language,False
Yo bitch on my dick she come to my crib she get passed around no love,0,hate_speech,False
[USER] old cunt needs to die,1,offensive_language,False
4&8419;2&8419;0&8419; moke up,2,neither,False
"[USER] nahh , whatever you are spook or spic, I still don't like you . Good day",0,hate_speech,False
I fucking hate you niggers bruh... [URL],0,hate_speech,False
FreeballoutPartyPart3 bitch it's going! 3 mo weeks&128588;,1,offensive_language,False
Can't fuck with a coon ass girl bruh,1,offensive_language,False
[USER] bitch you NOT either bye &128514;,1,offensive_language,False
RT [USER]: Right you are! Have you heard of the 'dodo' bird? He's the one with Obama on his ass! [URL],1,offensive_language,False
Real niccas relate fuk niccas perpetrate,1,offensive_language,False
"RT [USER]: ""How I'm a hoe if I only fucked 2 men?"" Bitch cuz they was best friends",1,offensive_language,False
"One night stand y'all hoes, y'all ain't nothing more!",1,offensive_language,False
RT [USER]: But if I run into that niggah imma let you know &128165;&128299;&128175;,1,offensive_language,False
I hope out making they moneyy..lol RT [USER]: Aye... whr da hoes at..????,1,offensive_language,False
RT [USER]: you bitches with A cup boobs need to stop wasting money on bras and just buy some tank tops like the rest of the homies.,1,offensive_language,False
[USER] Lakers are trash,1,offensive_language,False
"I know I'm a hillbilly, but is there anything better than a big pot of beans and cornbread? Little hot sauce on top.",2,neither,False
[USER] [USER] She doin homework you jiggaboo. Let her be,1,offensive_language,False
Even they know you my bitch,1,offensive_language,False
RT [USER]: Mustard is yellow. *if my avi was big tits- this would be an epic tweet.,1,offensive_language,False
[USER] [USER] [USER] [USER] omg no plz stop calling me an idiot... are we in kindergarden you fucking faggot,0,hate_speech,False
Literally just got shit on by a seagull..... You're gonna fuckin die bird,1,offensive_language,False
I'll fuck a bitch real quick,1,offensive_language,False
Only hoes get 3K followers on instagram,1,offensive_language,False
[USER] Squad builders gets you bitches,1,offensive_language,False
Hey [USER] dis angry white man [USER] called me a nigger when I didn't answer da door on time. He ain't fit to be delivering pizzas,1,offensive_language,False
[USER] Damn i wanted to buy that bitch that shit was tough,1,offensive_language,False
[USER] faggot,0,hate_speech,False
[USER] bitch i got the flameeee,1,offensive_language,False
"Reminiscin on my swinger days, when I drove a Caddy and my bitch sported a finger wave",1,offensive_language,False
Cause bitch. I rather eat pussy then get mine ate.,1,offensive_language,False
"I hate when people call me ""mate"". Were not in England you fucking twat",1,offensive_language,False
I take it Notre Dame is still trash. [URL],1,offensive_language,False
anybody on the team has permission to fuck my bitch [USER],1,offensive_language,False
"RT [USER]: ""Side hoes get no love"" - Thotology 6:13",1,offensive_language,False
Weed brownies &gt;&gt;&gt;&gt; &128553;&128079;,2,neither,False
[USER] [USER] ohhhhh you bitch,1,offensive_language,False
You ain't my main bitch so why the FUCC do you care !!!???,1,offensive_language,False
You ratchet ass bitches gonna have nobody to blame but yourself when you get an std,1,offensive_language,False
[USER] hoe stfu,1,offensive_language,False
"RT [USER]: If a guy ever called me names such as bitch, slut blah blah. I'd never ever think twice about being with him. Like fuck you I&8230;",1,offensive_language,False
&8220;[USER]: Dudes shaving without it being for an athletic purpose is gay af&8221; you're retarded.,0,hate_speech,False
&8220;[USER]: don't fall in love with a bitch&8221; bestadvice,1,offensive_language,False
Why do I play these scary PC games? Cuz im not a pussy and i like being scared shitless,1,offensive_language,False
[USER] [USER] the witches took them hoe,1,offensive_language,False
Terio got all the hoes &128557;,1,offensive_language,False
